x_center_lon,y_center_lat,x_min_lon,y_min_lat,x_max_lon,y_max_lat,scale
-79.59375, 22.655555555555555, -79.625, 22.6, -79.5625, 22.71111111111111, 5
-81.73125, 22.366666666666667, -81.7625, 22.31111111111111, -81.7, 22.422222222222224, 5
-80.63125, 21.677777777777777, -80.6625, 21.62222222222222, -80.6, 21.733333333333334, 5
-79.94375, 24.9, -79.975, 24.844444444444445, -79.9125, 24.955555555555556, 5
-82.28125, 24.81111111111111, -82.3125, 24.755555555555556, -82.25, 24.866666666666667, 5
-79.73125, 24.388888888888886, -79.7625, 24.333333333333332, -79.7, 24.444444444444443, 5
-82.85625, 25.633333333333333, -82.8875, 25.577777777777776, -82.825, 25.68888888888889, 5
-82.49375, 24.299999999999997, -82.525, 24.244444444444444, -82.4625, 24.355555555555554, 5
-81.75625, 28.833333333333336, -81.7875, 28.77777777777778, -81.725, 28.88888888888889, 5
-79.66875, 24.41111111111111, -79.7, 24.355555555555554, -79.6375, 24.46666666666667, 5
-83.14375, 26.299999999999997, -83.175, 26.244444444444444, -83.1125, 26.355555555555554, 5
-83.24375, 26.41111111111111, -83.275, 26.355555555555554, -83.2125, 26.46666666666667, 5
-80.14375, 23.34444444444444, -80.175, 23.288888888888888, -80.1125, 23.4, 5
-82.98125, 25.21111111111111, -83.0125, 25.155555555555555, -82.95, 25.266666666666666, 5
-81.94375, 29.522222222222222, -81.975, 29.46666666666667, -81.9125, 29.577777777777776, 5
-80.03125, 24.12222222222222, -80.0625, 24.066666666666666, -80.0, 24.177777777777777, 5
-79.96875, 22.477777777777778, -80.0, 22.422222222222224, -79.9375, 22.53333333333333, 5
-83.25625, 26.544444444444444, -83.2875, 26.488888888888887, -83.225, 26.6, 5
-81.25625, 27.011111111111113, -81.2875, 26.955555555555556, -81.225, 27.066666666666666, 5
-80.63125, 21.788888888888888, -80.6625, 21.733333333333334, -80.6, 21.84444444444444, 5
-79.70625, 24.1, -79.7375, 24.044444444444444, -79.675, 24.155555555555555, 5
-83.11875, 27.166666666666664, -83.15, 27.11111111111111, -83.0875, 27.22222222222222, 5
-82.46875, 24.700000000000003, -82.5, 24.644444444444446, -82.4375, 24.755555555555556, 5
-81.78125, 28.72222222222222, -81.8125, 28.666666666666668, -81.75, 28.77777777777778, 5
-81.28125, 25.61111111111111, -81.3125, 25.555555555555557, -81.25, 25.666666666666664, 5
-81.18125, 26.78888888888889, -81.2125, 26.733333333333334, -81.15, 26.844444444444445, 5
-82.81875, 25.744444444444447, -82.85, 25.68888888888889, -82.7875, 25.8, 5
-80.44375, 24.922222222222224, -80.475, 24.866666666666667, -80.4125, 24.977777777777778, 5
-82.81875, 25.87777777777778, -82.85, 25.822222222222223, -82.7875, 25.933333333333334, 5
-82.15625, 26.522222222222222, -82.1875, 26.46666666666667, -82.125, 26.577777777777776, 5
-79.80625, 25.81111111111111, -79.8375, 25.755555555555556, -79.775, 25.866666666666667, 5
-80.63125, 22.27777777777778, -80.6625, 22.22222222222222, -80.6, 22.333333333333332, 5
-83.08125, 25.855555555555554, -83.1125, 25.8, -83.05, 25.91111111111111, 5
-81.09375, 22.633333333333333, -81.125, 22.577777777777776, -81.0625, 22.68888888888889, 5
-80.34375, 25.011111111111113, -80.375, 24.955555555555556, -80.3125, 25.066666666666666, 5
-83.68125, 28.58888888888889, -83.7125, 28.53333333333333, -83.65, 28.644444444444446, 5
-81.60625, 28.34444444444444, -81.6375, 28.288888888888888, -81.575, 28.4, 5
-79.99375, 25.166666666666664, -80.025, 25.11111111111111, -79.9625, 25.22222222222222, 5
-79.84375, 25.21111111111111, -79.875, 25.155555555555555, -79.8125, 25.266666666666666, 5
-83.19375, 26.78888888888889, -83.225, 26.733333333333334, -83.1625, 26.844444444444445, 5
-81.88125, 29.34444444444444, -81.9125, 29.288888888888888, -81.85, 29.4, 5
-79.91875, 24.388888888888886, -79.95, 24.333333333333332, -79.8875, 24.444444444444443, 5
-79.73125, 23.7, -79.7625, 23.644444444444446, -79.7, 23.755555555555553, 5
-82.28125, 27.366666666666667, -82.3125, 27.31111111111111, -82.25, 27.42222222222222, 5
-81.51875, 22.7, -81.55, 22.644444444444446, -81.4875, 22.755555555555553, 5
-83.93125, 28.833333333333336, -83.9625, 28.77777777777778, -83.9, 28.88888888888889, 5
-81.30625, 23.1, -81.3375, 23.044444444444444, -81.275, 23.155555555555555, 5
-83.71875, 28.766666666666666, -83.75, 28.711111111111112, -83.6875, 28.822222222222223, 5
-81.95625, 30.055555555555557, -81.9875, 30.0, -81.925, 30.11111111111111, 5
-79.79375, 25.477777777777774, -79.825, 25.42222222222222, -79.7625, 25.53333333333333, 5
-83.30625, 26.9, -83.3375, 26.844444444444445, -83.275, 26.955555555555556, 5
-80.16875, 24.81111111111111, -80.2, 24.755555555555556, -80.1375, 24.866666666666667, 5
-81.55625, 22.522222222222222, -81.5875, 22.46666666666667, -81.525, 22.577777777777776, 5
-80.80625, 24.166666666666664, -80.8375, 24.11111111111111, -80.775, 24.22222222222222, 5
-81.38125, 26.166666666666664, -81.4125, 26.11111111111111, -81.35, 26.22222222222222, 5
-80.25625, 23.5, -80.2875, 23.444444444444443, -80.225, 23.555555555555557, 5
-82.68125, 28.144444444444446, -82.7125, 28.08888888888889, -82.65, 28.2, 5
-81.36875, 26.388888888888886, -81.4, 26.333333333333332, -81.3375, 26.444444444444443, 5
-80.89375, 25.61111111111111, -80.925, 25.555555555555557, -80.8625, 25.666666666666664, 5
-79.76875, 24.12222222222222, -79.8, 24.066666666666666, -79.7375, 24.177777777777777, 5
-82.85625, 24.944444444444443, -82.8875, 24.88888888888889, -82.825, 25.0, 5
-81.35625, 23.61111111111111, -81.3875, 23.555555555555557, -81.325, 23.666666666666664, 5
-79.85625, 24.322222222222223, -79.8875, 24.266666666666666, -79.825, 24.377777777777776, 5
-83.20625, 26.18888888888889, -83.2375, 26.133333333333333, -83.175, 26.244444444444444, 5
-80.00625, 22.144444444444446, -80.0375, 22.08888888888889, -79.975, 22.2, 5
-79.53125, 25.144444444444446, -79.5625, 25.08888888888889, -79.5, 25.2, 5
-80.78125, 24.833333333333336, -80.8125, 24.77777777777778, -80.75, 24.88888888888889, 5
-80.14375, 25.96666666666667, -80.175, 25.91111111111111, -80.1125, 26.022222222222222, 5
-80.65625, 23.5, -80.6875, 23.444444444444443, -80.625, 23.555555555555557, 5
-82.05625, 26.43333333333333, -82.0875, 26.377777777777776, -82.025, 26.488888888888887, 5
-81.94375, 29.855555555555554, -81.975, 29.8, -81.9125, 29.91111111111111, 5
-83.26875, 26.299999999999997, -83.3, 26.244444444444444, -83.2375, 26.355555555555554, 5
-81.48125, 22.21111111111111, -81.5125, 22.155555555555555, -81.45, 22.266666666666666, 5
-81.35625, 25.81111111111111, -81.3875, 25.755555555555556, -81.325, 25.866666666666667, 5
-80.65625, 22.944444444444443, -80.6875, 22.88888888888889, -80.625, 23.0, 5
-80.18125, 25.1, -80.2125, 25.044444444444444, -80.15, 25.155555555555555, 5
-83.85625, 31.633333333333333, -83.8875, 31.57777777777778, -83.825, 31.68888888888889, 5
-81.95625, 30.166666666666664, -81.9875, 30.11111111111111, -81.925, 30.22222222222222, 5
-80.40625, 24.255555555555553, -80.4375, 24.2, -80.375, 24.31111111111111, 5
-79.89375, 24.12222222222222, -79.925, 24.066666666666666, -79.8625, 24.177777777777777, 5
-82.90625, 25.1, -82.9375, 25.044444444444444, -82.875, 25.155555555555555, 5
-82.60625, 28.677777777777777, -82.6375, 28.622222222222224, -82.575, 28.733333333333334, 5
-80.00625, 25.72222222222222, -80.0375, 25.666666666666664, -79.975, 25.77777777777778, 5
-80.96875, 22.96666666666667, -81.0, 22.91111111111111, -80.9375, 23.022222222222222, 5
-80.80625, 25.27777777777778, -80.8375, 25.22222222222222, -80.775, 25.333333333333332, 5
-82.08125, 29.744444444444447, -82.1125, 29.68888888888889, -82.05, 29.8, 5
-81.40625, 23.166666666666664, -81.4375, 23.11111111111111, -81.375, 23.22222222222222, 5
-82.18125, 29.611111111111114, -82.2125, 29.555555555555557, -82.15, 29.666666666666668, 5
-82.05625, 21.855555555555554, -82.0875, 21.799999999999997, -82.025, 21.91111111111111, 5
-80.64375, 23.72222222222222, -80.675, 23.666666666666664, -80.6125, 23.77777777777778, 5
-82.03125, 26.922222222222224, -82.0625, 26.866666666666667, -82.0, 26.977777777777778, 5
-80.98125, 26.011111111111113, -81.0125, 25.955555555555556, -80.95, 26.066666666666666, 5
-80.91875, 25.72222222222222, -80.95, 25.666666666666664, -80.8875, 25.77777777777778, 5
-80.64375, 22.388888888888886, -80.675, 22.333333333333332, -80.6125, 22.444444444444443, 5
-81.88125, 29.58888888888889, -81.9125, 29.53333333333333, -81.85, 29.644444444444446, 5
-81.56875, 28.166666666666664, -81.6, 28.11111111111111, -81.5375, 28.22222222222222, 5
-80.94375, 23.077777777777776, -80.975, 23.022222222222222, -80.9125, 23.133333333333333, 5
-79.73125, 22.96666666666667, -79.7625, 22.91111111111111, -79.7, 23.022222222222222, 5
-83.31875, 26.766666666666666, -83.35, 26.711111111111112, -83.2875, 26.822222222222223, 5
-82.45625, 21.833333333333336, -82.4875, 21.77777777777778, -82.425, 21.88888888888889, 5
-81.15625, 22.5, -81.1875, 22.444444444444443, -81.125, 22.555555555555557, 5
-79.93125, 22.61111111111111, -79.9625, 22.555555555555557, -79.9, 22.666666666666664, 5
-82.49375, 27.12222222222222, -82.525, 27.066666666666666, -82.4625, 27.177777777777777, 5
-81.63125, 28.455555555555556, -81.6625, 28.4, -81.6, 28.511111111111113, 5
-80.65625, 23.61111111111111, -80.6875, 23.555555555555557, -80.625, 23.666666666666664, 5
-81.53125, 28.055555555555557, -81.5625, 28.0, -81.5, 28.11111111111111, 5
-81.25625, 27.12222222222222, -81.2875, 27.066666666666666, -81.225, 27.177777777777777, 5
-81.80625, 29.055555555555557, -81.8375, 29.0, -81.775, 29.11111111111111, 5
-79.79375, 24.255555555555553, -79.825, 24.2, -79.7625, 24.31111111111111, 5
-81.68125, 23.03333333333333, -81.7125, 22.977777777777778, -81.65, 23.08888888888889, 5
-81.10625, 26.522222222222222, -81.1375, 26.46666666666667, -81.075, 26.577777777777776, 5
-83.11875, 27.388888888888886, -83.15, 27.333333333333332, -83.0875, 27.444444444444443, 5
-82.49375, 24.1, -82.525, 24.044444444444444, -82.4625, 24.155555555555555, 5
-81.39375, 24.1, -81.425, 24.044444444444444, -81.3625, 24.155555555555555, 5
-80.65625, 22.833333333333336, -80.6875, 22.77777777777778, -80.625, 22.88888888888889, 5
-83.16875, 26.677777777777777, -83.2, 26.62222222222222, -83.1375, 26.733333333333334, 5
-82.19375, 21.81111111111111, -82.225, 21.755555555555553, -82.1625, 21.866666666666667, 5
-80.68125, 23.27777777777778, -80.7125, 23.22222222222222, -80.65, 23.333333333333332, 5
-80.08125, 25.144444444444446, -80.1125, 25.08888888888889, -80.05, 25.2, 5
-79.73125, 24.27777777777778, -79.7625, 24.22222222222222, -79.7, 24.333333333333332, 5
-83.25625, 27.9, -83.2875, 27.844444444444445, -83.225, 27.955555555555556, 5
-81.86875, 21.944444444444443, -81.9, 21.88888888888889, -81.8375, 22.0, 5
-80.03125, 24.34444444444444, -80.0625, 24.288888888888888, -80.0, 24.4, 5
-79.53125, 24.166666666666664, -79.5625, 24.11111111111111, -79.5, 24.22222222222222, 5
-79.91875, 24.27777777777778, -79.95, 24.22222222222222, -79.8875, 24.333333333333332, 5
-81.88125, 29.455555555555556, -81.9125, 29.4, -81.85, 29.511111111111113, 5
-81.21875, 25.455555555555556, -81.25, 25.4, -81.1875, 25.511111111111113, 5
-80.63125, 22.011111111111113, -80.6625, 21.955555555555556, -80.6, 22.066666666666666, 5
-80.60625, 23.944444444444443, -80.6375, 23.88888888888889, -80.575, 24.0, 5
-83.08125, 27.61111111111111, -83.1125, 27.555555555555557, -83.05, 27.666666666666664, 5
-82.15625, 24.43333333333333, -82.1875, 24.377777777777776, -82.125, 24.488888888888887, 5
-81.66875, 28.56666666666667, -81.7, 28.511111111111113, -81.6375, 28.622222222222224, 5
-81.29375, 22.34444444444444, -81.325, 22.288888888888888, -81.2625, 22.4, 5
-80.64375, 21.9, -80.675, 21.84444444444444, -80.6125, 21.955555555555556, 5
-81.89375, 29.744444444444447, -81.925, 29.68888888888889, -81.8625, 29.8, 5
-80.78125, 24.944444444444443, -80.8125, 24.88888888888889, -80.75, 25.0, 5
-79.69375, 25.855555555555554, -79.725, 25.8, -79.6625, 25.91111111111111, 5
-83.11875, 27.27777777777778, -83.15, 27.22222222222222, -83.0875, 27.333333333333332, 5
-79.95625, 23.855555555555554, -79.9875, 23.799999999999997, -79.925, 23.91111111111111, 5
-81.66875, 22.055555555555557, -81.7, 22.0, -81.6375, 22.11111111111111, 5
-81.99375, 21.87777777777778, -82.025, 21.822222222222223, -81.9625, 21.933333333333334, 5
-81.93125, 21.9, -81.9625, 21.84444444444444, -81.9, 21.955555555555556, 5
-79.59375, 23.12222222222222, -79.625, 23.066666666666666, -79.5625, 23.177777777777777, 5
-82.11875, 21.833333333333336, -82.15, 21.77777777777778, -82.0875, 21.88888888888889, 5
-81.03125, 26.233333333333334, -81.0625, 26.177777777777777, -81.0, 26.288888888888888, 5
-80.68125, 23.055555555555557, -80.7125, 23.0, -80.65, 23.11111111111111, 5
-82.26875, 21.766666666666666, -82.3, 21.71111111111111, -82.2375, 21.822222222222223, 5
-80.79375, 25.166666666666664, -80.825, 25.11111111111111, -80.7625, 25.22222222222222, 5
-80.35625, 22.144444444444446, -80.3875, 22.08888888888889, -80.325, 22.2, 5
-82.78125, 24.81111111111111, -82.8125, 24.755555555555556, -82.75, 24.866666666666667, 5
-79.64375, 25.388888888888886, -79.675, 25.333333333333332, -79.6125, 25.444444444444443, 5
-79.59375, 22.12222222222222, -79.625, 22.066666666666666, -79.5625, 22.177777777777777, 5
-83.36875, 28.299999999999997, -83.4, 28.244444444444444, -83.3375, 28.355555555555554, 5
-79.79375, 21.9, -79.825, 21.84444444444444, -79.7625, 21.955555555555556, 5
-79.56875, 24.322222222222223, -79.6, 24.266666666666666, -79.5375, 24.377777777777776, 5
-82.31875, 26.233333333333334, -82.35, 26.177777777777777, -82.2875, 26.288888888888888, 5
-81.35625, 22.27777777777778, -81.3875, 22.22222222222222, -81.325, 22.333333333333332, 5
-80.41875, 25.366666666666667, -80.45, 25.31111111111111, -80.3875, 25.42222222222222, 5
-80.20625, 25.944444444444443, -80.2375, 25.88888888888889, -80.175, 26.0, 5
-80.18125, 24.34444444444444, -80.2125, 24.288888888888888, -80.15, 24.4, 5
-80.06875, 22.255555555555553, -80.1, 22.2, -80.0375, 22.31111111111111, 5
-80.65625, 22.72222222222222, -80.6875, 22.666666666666664, -80.625, 22.77777777777778, 5
-79.66875, 24.299999999999997, -79.7, 24.244444444444444, -79.6375, 24.355555555555554, 5
-81.74375, 22.011111111111113, -81.775, 21.955555555555556, -81.7125, 22.066666666666666, 5
-79.65625, 23.96666666666667, -79.6875, 23.91111111111111, -79.625, 24.022222222222222, 5
-79.64375, 24.18888888888889, -79.675, 24.133333333333333, -79.6125, 24.244444444444444, 5
-79.91875, 24.78888888888889, -79.95, 24.733333333333334, -79.8875, 24.844444444444445, 5
-79.84375, 22.544444444444444, -79.875, 22.488888888888887, -79.8125, 22.6, 5
-83.86875, 28.700000000000003, -83.9, 28.644444444444446, -83.8375, 28.755555555555556, 5
-82.41875, 24.18888888888889, -82.45, 24.133333333333333, -82.3875, 24.244444444444444, 5
-83.80625, 28.766666666666666, -83.8375, 28.711111111111112, -83.775, 28.822222222222223, 5
-82.63125, 26.18888888888889, -82.6625, 26.133333333333333, -82.6, 26.244444444444444, 5
-81.06875, 26.41111111111111, -81.1, 26.355555555555554, -81.0375, 26.46666666666667, 5
-83.05625, 25.65555555555556, -83.0875, 25.6, -83.025, 25.711111111111112, 5
-80.01875, 24.233333333333334, -80.05, 24.177777777777777, -79.9875, 24.288888888888888, 5
-83.31875, 27.03333333333333, -83.35, 26.977777777777778, -83.2875, 27.08888888888889, 5
-83.04375, 25.322222222222223, -83.075, 25.266666666666666, -83.0125, 25.377777777777776, 5
-83.38125, 28.144444444444446, -83.4125, 28.08888888888889, -83.35, 28.2, 5
-83.01875, 26.58888888888889, -83.05, 26.53333333333333, -82.9875, 26.644444444444446, 5
-80.09375, 24.34444444444444, -80.125, 24.288888888888888, -80.0625, 24.4, 5
-83.36875, 31.077777777777776, -83.4, 31.022222222222222, -83.3375, 31.133333333333333, 5
-82.06875, 27.34444444444444, -82.1, 27.288888888888888, -82.0375, 27.4, 5
-80.65625, 22.61111111111111, -80.6875, 22.555555555555557, -80.625, 22.666666666666664, 5
-82.50625, 27.233333333333334, -82.5375, 27.177777777777777, -82.475, 27.288888888888888, 5
-83.59375, 28.700000000000003, -83.625, 28.644444444444446, -83.5625, 28.755555555555556, 5
-82.46875, 24.522222222222222, -82.5, 24.46666666666667, -82.4375, 24.577777777777776, 5
-82.34375, 22.03333333333333, -82.375, 21.977777777777778, -82.3125, 22.08888888888889, 5
-81.36875, 23.055555555555557, -81.4, 23.0, -81.3375, 23.11111111111111, 5
-82.33125, 21.744444444444444, -82.3625, 21.68888888888889, -82.3, 21.799999999999997, 5
-81.48125, 27.9, -81.5125, 27.844444444444445, -81.45, 27.955555555555556, 5
-81.71875, 28.677777777777777, -81.75, 28.622222222222224, -81.6875, 28.733333333333334, 5
-81.34375, 25.700000000000003, -81.375, 25.644444444444446, -81.3125, 25.755555555555556, 5
-81.80625, 21.96666666666667, -81.8375, 21.91111111111111, -81.775, 22.022222222222222, 5
-83.66875, 28.477777777777774, -83.7, 28.42222222222222, -83.6375, 28.53333333333333, 5
-83.31875, 26.544444444444444, -83.35, 26.488888888888887, -83.2875, 26.6, 5
-80.24375, 24.388888888888886, -80.275, 24.333333333333332, -80.2125, 24.444444444444443, 5
-80.84375, 23.72222222222222, -80.875, 23.666666666666664, -80.8125, 23.77777777777778, 5
-80.65625, 22.12222222222222, -80.6875, 22.066666666666666, -80.625, 22.177777777777777, 5
-80.99375, 22.744444444444444, -81.025, 22.68888888888889, -80.9625, 22.799999999999997, 5
-80.24375, 22.96666666666667, -80.275, 22.91111111111111, -80.2125, 23.022222222222222, 5
-81.26875, 27.34444444444444, -81.3, 27.288888888888888, -81.2375, 27.4, 5
-79.66875, 22.833333333333336, -79.7, 22.77777777777778, -79.6375, 22.88888888888889, 5
-80.66875, 23.833333333333336, -80.7, 23.77777777777778, -80.6375, 23.88888888888889, 5
-80.50625, 24.96666666666667, -80.5375, 24.91111111111111, -80.475, 25.022222222222222, 5
-80.34375, 24.1, -80.375, 24.044444444444444, -80.3125, 24.155555555555555, 5
-81.95625, 27.077777777777776, -81.9875, 27.022222222222222, -81.925, 27.133333333333333, 5
-80.29375, 23.61111111111111, -80.325, 23.555555555555557, -80.2625, 23.666666666666664, 5
-81.73125, 25.166666666666664, -81.7625, 25.11111111111111, -81.7, 25.22222222222222, 5
-81.26875, 27.233333333333334, -81.3, 27.177777777777777, -81.2375, 27.288888888888888, 5
-79.53125, 23.544444444444444, -79.5625, 23.488888888888887, -79.5, 23.6, 5
-83.30625, 27.144444444444446, -83.3375, 27.08888888888889, -83.275, 27.2, 5
-83.19375, 25.96666666666667, -83.225, 25.91111111111111, -83.1625, 26.022222222222222, 5
-80.18125, 24.477777777777774, -80.2125, 24.42222222222222, -80.15, 24.53333333333333, 5
-83.61875, 28.58888888888889, -83.65, 28.53333333333333, -83.5875, 28.644444444444446, 5
-81.26875, 23.34444444444444, -81.3, 23.288888888888888, -81.2375, 23.4, 5
-81.85625, 22.655555555555555, -81.8875, 22.6, -81.825, 22.71111111111111, 5
-81.18125, 26.9, -81.2125, 26.844444444444445, -81.15, 26.955555555555556, 5
-81.18125, 23.633333333333333, -81.2125, 23.577777777777776, -81.15, 23.68888888888889, 5
-83.30625, 26.43333333333333, -83.3375, 26.377777777777776, -83.275, 26.488888888888887, 5
-83.11875, 28.700000000000003, -83.15, 28.644444444444446, -83.0875, 28.755555555555556, 5
-82.51875, 21.833333333333336, -82.55, 21.77777777777778, -82.4875, 21.88888888888889, 5
-81.75625, 28.944444444444443, -81.7875, 28.88888888888889, -81.725, 29.0, 5
-80.53125, 24.055555555555557, -80.5625, 24.0, -80.5, 24.11111111111111, 5
-80.78125, 25.055555555555557, -80.8125, 25.0, -80.75, 25.11111111111111, 5
-80.48125, 23.81111111111111, -80.5125, 23.755555555555553, -80.45, 23.866666666666667, 5
-79.84375, 25.322222222222223, -79.875, 25.266666666666666, -79.8125, 25.377777777777776, 5
-79.68125, 25.077777777777776, -79.7125, 25.022222222222222, -79.65, 25.133333333333333, 5
-83.13125, 25.633333333333333, -83.1625, 25.577777777777776, -83.1, 25.68888888888889, 5
-81.21875, 22.388888888888886, -81.25, 22.333333333333332, -81.1875, 22.444444444444443, 5
-80.81875, 25.388888888888886, -80.85, 25.333333333333332, -80.7875, 25.444444444444443, 5
-83.09375, 25.43333333333333, -83.125, 25.377777777777776, -83.0625, 25.488888888888887, 5
-83.74375, 28.65555555555556, -83.775, 28.6, -83.7125, 28.711111111111112, 5
-82.55625, 24.27777777777778, -82.5875, 24.22222222222222, -82.525, 24.333333333333332, 5
-83.14375, 25.744444444444447, -83.175, 25.68888888888889, -83.1125, 25.8, 5
-80.83125, 25.5, -80.8625, 25.444444444444443, -80.8, 25.555555555555557, 5
-83.14375, 25.855555555555554, -83.175, 25.8, -83.1125, 25.91111111111111, 5
-81.98125, 27.388888888888886, -82.0125, 27.333333333333332, -81.95, 27.444444444444443, 5
-83.49375, 28.43333333333333, -83.525, 28.377777777777776, -83.4625, 28.488888888888887, 5
-81.03125, 22.633333333333333, -81.0625, 22.577777777777776, -81.0, 22.68888888888889, 5
-80.50625, 24.855555555555554, -80.5375, 24.8, -80.475, 24.91111111111111, 5
-80.00625, 25.27777777777778, -80.0375, 25.22222222222222, -79.975, 25.333333333333332, 5
-83.24375, 26.9, -83.275, 26.844444444444445, -83.2125, 26.955555555555556, 5
-80.26875, 25.944444444444443, -80.3, 25.88888888888889, -80.2375, 26.0, 5
-81.94375, 30.27777777777778, -81.975, 30.22222222222222, -81.9125, 30.333333333333332, 5
-80.06875, 23.233333333333334, -80.1, 23.177777777777777, -80.0375, 23.288888888888888, 5
-79.56875, 25.855555555555554, -79.6, 25.8, -79.5375, 25.91111111111111, 5
-83.26875, 26.18888888888889, -83.3, 26.133333333333333, -83.2375, 26.244444444444444, 5
-80.70625, 23.166666666666664, -80.7375, 23.11111111111111, -80.675, 23.22222222222222, 5
-82.96875, 25.1, -83.0, 25.044444444444444, -82.9375, 25.155555555555555, 5
-82.13125, 22.12222222222222, -82.1625, 22.066666666666666, -82.1, 22.177777777777777, 5
-81.34375, 22.81111111111111, -81.375, 22.755555555555553, -81.3125, 22.866666666666667, 5
-81.10625, 26.633333333333333, -81.1375, 26.577777777777776, -81.075, 26.68888888888889, 5
-80.66875, 23.944444444444443, -80.7, 23.88888888888889, -80.6375, 24.0, 5
-80.66875, 21.455555555555556, -80.7, 21.4, -80.6375, 21.511111111111113, 5
-82.83125, 28.299999999999997, -82.8625, 28.244444444444444, -82.8, 28.355555555555554, 5
-82.75625, 26.61111111111111, -82.7875, 26.555555555555557, -82.725, 26.666666666666664, 5
-81.75625, 24.566666666666666, -81.7875, 24.511111111111113, -81.725, 24.62222222222222, 5
-80.98125, 26.12222222222222, -81.0125, 26.066666666666666, -80.95, 26.177777777777777, 5
-83.93125, 28.72222222222222, -83.9625, 28.666666666666668, -83.9, 28.77777777777778, 5
-83.33125, 27.766666666666666, -83.3625, 27.711111111111112, -83.3, 27.822222222222223, 5
-81.43125, 27.27777777777778, -81.4625, 27.22222222222222, -81.4, 27.333333333333332, 5
-79.89375, 24.988888888888887, -79.925, 24.933333333333334, -79.8625, 25.044444444444444, 5
-83.09375, 27.72222222222222, -83.125, 27.666666666666664, -83.0625, 27.77777777777778, 5
-80.70625, 23.388888888888886, -80.7375, 23.333333333333332, -80.675, 23.444444444444443, 5
-81.94375, 29.41111111111111, -81.975, 29.355555555555554, -81.9125, 29.46666666666667, 5
-80.59375, 24.055555555555557, -80.625, 24.0, -80.5625, 24.11111111111111, 5
-83.15625, 27.5, -83.1875, 27.444444444444443, -83.125, 27.555555555555557, 5
-83.05625, 26.855555555555554, -83.0875, 26.8, -83.025, 26.91111111111111, 5
-82.39375, 21.72222222222222, -82.425, 21.666666666666664, -82.3625, 21.77777777777778, 5
-81.14375, 25.455555555555556, -81.175, 25.4, -81.1125, 25.511111111111113, 5
-80.03125, 22.433333333333334, -80.0625, 22.37777777777778, -80.0, 22.488888888888887, 5
-81.30625, 24.077777777777776, -81.3375, 24.022222222222222, -81.275, 24.133333333333333, 5
-82.18125, 27.78888888888889, -82.2125, 27.733333333333334, -82.15, 27.844444444444445, 5
-81.09375, 22.522222222222222, -81.125, 22.46666666666667, -81.0625, 22.577777777777776, 5
-83.21875, 26.077777777777776, -83.25, 26.022222222222222, -83.1875, 26.133333333333333, 5
-82.85625, 24.833333333333336, -82.8875, 24.77777777777778, -82.825, 24.88888888888889, 5
-82.50625, 27.988888888888887, -82.5375, 27.933333333333334, -82.475, 28.044444444444444, 5
-79.70625, 25.388888888888886, -79.7375, 25.333333333333332, -79.675, 25.444444444444443, 5
-82.39375, 24.03333333333333, -82.425, 23.977777777777778, -82.3625, 24.08888888888889, 5
-81.86875, 29.011111111111113, -81.9, 28.955555555555556, -81.8375, 29.066666666666666, 5
-80.66875, 22.5, -80.7, 22.444444444444443, -80.6375, 22.555555555555557, 5
-81.69375, 28.011111111111113, -81.725, 27.955555555555556, -81.6625, 28.066666666666666, 5
-80.83125, 23.61111111111111, -80.8625, 23.555555555555557, -80.8, 23.666666666666664, 5
-83.30625, 27.255555555555553, -83.3375, 27.2, -83.275, 27.31111111111111, 5
-80.78125, 24.055555555555557, -80.8125, 24.0, -80.75, 24.11111111111111, 5
-82.01875, 30.12222222222222, -82.05, 30.066666666666666, -81.9875, 30.177777777777777, 5
-81.30625, 23.855555555555554, -81.3375, 23.799999999999997, -81.275, 23.91111111111111, 5
-80.43125, 25.544444444444444, -80.4625, 25.488888888888887, -80.4, 25.6, 5
-80.03125, 23.12222222222222, -80.0625, 23.066666666666666, -80.0, 23.177777777777777, 5
-79.63125, 23.27777777777778, -79.6625, 23.22222222222222, -79.6, 23.333333333333332, 5
-83.19375, 26.566666666666666, -83.225, 26.511111111111113, -83.1625, 26.62222222222222, 5
-83.74375, 28.544444444444444, -83.775, 28.488888888888887, -83.7125, 28.6, 5
-82.55625, 24.166666666666664, -82.5875, 24.11111111111111, -82.525, 24.22222222222222, 5
-79.85625, 24.21111111111111, -79.8875, 24.155555555555555, -79.825, 24.266666666666666, 5
-83.35625, 26.65555555555556, -83.3875, 26.6, -83.325, 26.711111111111112, 5
-83.33125, 26.299999999999997, -83.3625, 26.244444444444444, -83.3, 26.355555555555554, 5
-82.86875, 27.522222222222222, -82.9, 27.46666666666667, -82.8375, 27.577777777777776, 5
-82.26875, 24.322222222222223, -82.3, 24.266666666666666, -82.2375, 24.377777777777776, 5
-80.70625, 23.72222222222222, -80.7375, 23.666666666666664, -80.675, 23.77777777777778, 5
-80.25625, 24.58888888888889, -80.2875, 24.53333333333333, -80.225, 24.644444444444446, 5
-79.86875, 25.922222222222224, -79.9, 25.866666666666667, -79.8375, 25.977777777777778, 5
-81.80625, 23.077777777777776, -81.8375, 23.022222222222222, -81.775, 23.133333333333333, 5
-81.18125, 23.855555555555554, -81.2125, 23.799999999999997, -81.15, 23.91111111111111, 5
-83.25625, 27.011111111111113, -83.2875, 26.955555555555556, -83.225, 27.066666666666666, 5
